Key,Date,Locations,Division,SKU,Sales,OpeningStock,Receipts,Forecast,SellingPrice,NetStock,Lagged_Sales,Sales_MA_3,Sales_MA_6,Sales_MA_12,Agent_1,Agent_2,Agent_3,Agent_4,Agent_5,Location_AHMEDABAD,Location_AMBALA,Location_BANGALORE,Location_CALCUTTA,Location_CHANDIGARH,Location_CHENNAI,Location_DEHRADUN,Location_DELHI,Location_ERNAKULAM,Location_GHAZIABAD,Location_HYDERABAD,Location_KANPUR,Location_MUMBAI,Location_PARWANOO,Location_ZIRAKPUR
39022AMBALA AGENT 1PROD E,2006-11,AMBALA,CPMNT,PROD E,52660,28652,52800,50000,8.419263456090652,28792,45240.0,52953.333333333336,54600.666666666664,53880.666666666664,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39052AMBALA AGENT 1PROD E,2006-12,AMBALA,CPMNT,PROD E,63840,28792,55200,64009,8.419263456090652,20152,52660.0,53913.333333333336,58436.666666666664,54340.666666666664,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37987BANGALORE AGENT 1PROD E,2004-01,BANGALORE,CPMNT,PROD E,39840,22080,20160,24166,8.419263456090652,2400,63840.0,52113.333333333336,55036.666666666664,52850.666666666664,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38018BANGALORE AGENT 1PROD E,2004-02,BANGALORE,CPMNT,PROD E,37920,2400,36960,21264,8.419263456090652,1440,39840.0,47200.0,50076.666666666664,52430.666666666664,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38047BANGALORE AGENT 1PROD E,2004-03,BANGALORE,CPMNT,PROD E,45600,1440,50400,24952,8.419263456090652,6240,37920.0,41120.0,47516.666666666664,52760.666666666664,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38078BANGALORE AGENT 1PROD E,2004-04,BANGALORE,CPMNT,PROD E,33120,6240,67200,91180,6.15,40320,45600.0,38880.0,45496.666666666664,50920.666666666664,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38108BANGALORE AGENT 1PROD E,2004-05,BANGALORE,CPMNT,PROD E,48960,40320,10184,48432,6.15,1544,33120.0,42560.0,44880.0,49740.333333333336,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38139BANGALORE AGENT 1PROD E,2004-06,BANGALORE,CPMNT,PROD E,30720,1544,29280,56000,6.15,104,48960.0,37600.0,39360.0,48898.333333333336,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38169BANGALORE AGENT 1PROD E,2004-07,BANGALORE,CPMNT,PROD E,139200,208,151680,103012,6.15,12688,30720.0,72960.0,55920.0,55478.333333333336,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38200BANGALORE AGENT 1PROD E,2004-08,BANGALORE,CPMNT,PROD E,43680,6344,57066,69872,6.2,19730,139200.0,71200.0,56880.0,53478.333333333336,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38231BANGALORE AGENT 1PROD E,2004-09,BANGALORE,CPMNT,PROD E,39840,19730,22560,36756,6.2,2450,43680.0,74240.0,55920.0,51718.333333333336,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38261BANGALORE AGENT 1PROD E,2004-10,BANGALORE,CPMNT,PROD E,44160,2450,48960,29808,6.2,7250,39840.0,42560.0,57760.0,51628.333333333336,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38292BANGALORE AGENT 1PROD E,2004-11,BANGALORE,CPMNT,PROD E,101760,14500,128640,93880,6.2,41380,44160.0,61920.0,66560.0,55720.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38322BANGALORE AGENT 1PROD E,2004-12,BANGALORE,CPMNT,PROD E,40320,20690,46560,46444,6.2,26930,101760.0,62080.0,68160.0,53760.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38353BANGALORE AGENT 1PROD E,2005-01,BANGALORE,CPMNT,PROD E,45600,26880,31199,38362,6.2,12479,40320.0,62560.0,52560.0,54240.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38384BANGALORE AGENT 1PROD E,2005-02,BANGALORE,CPMNT,PROD E,97920,24958,94080,79800,6.2,21118,45600.0,61280.0,61600.0,59240.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38412BANGALORE AGENT 1PROD E,2005-03,BANGALORE,CPMNT,PROD E,49002,21118,58602,68596,6.2,30718,97920.0,64174.0,63127.0,59523.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38443BANGALORE AGENT 1PROD E,2005-04,BANGALORE,CPMNT,PROD E,45600,15359,41761,36944,6.2,11520,49002.0,64174.0,63367.0,60563.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38473BANGALORE AGENT 1PROD E,2005-05,BANGALORE,CPMNT,PROD E,75264,23040,52224,88134,6.2,0,45600.0,56622.0,58951.0,62755.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38504BANGALORE AGENT 1PROD E,2005-06,BANGALORE,CPMNT,PROD E,142080,0,267840,107864,6.2,125760,75264.0,87648.0,75911.0,72035.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38534BANGALORE AGENT 1PROD E,2005-07,BANGALORE,CPMNT,PROD E,90240,125760,12480,120550,6.2,48000,142080.0,102528.0,83351.0,67955.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38565BANGALORE AGENT 1PROD E,2005-08,BANGALORE,CPMNT,PROD E,81600,48000,72000,124664,6.2,38400,90240.0,104640.0,80631.0,71115.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38596BANGALORE AGENT 1PROD E,2005-09,BANGALORE,CPMNT,PROD E,53760,19200,48480,52800,6.2,13920,81600.0,75200.0,81424.0,72275.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38626BANGALORE AGENT 1PROD E,2005-10,BANGALORE,CPMNT,PROD E,44160,13920,59520,32160,6.2,29280,53760.0,59840.0,81184.0,72275.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38657BANGALORE AGENT 1PROD E,2005-11,BANGALORE,CPMNT,PROD E,58560,58560,0,72640,6.2,0,44160.0,52160.0,78400.0,68675.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38687BANGALORE AGENT 1PROD E,2005-12,BANGALORE,CPMNT,PROD E,61920,0,83520,37000,6.2,21600,58560.0,54880.0,65040.0,70475.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38718BANGALORE AGENT 1PROD E,2006-01,BANGALORE,CPMNT,PROD E,71040,43200,123840,98000,6.2,96000,61920.0,63840.0,61840.0,72595.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38749BANGALORE AGENT 1PROD E,2006-02,BANGALORE,CPMNT,PROD E,91200,96000,0,62224,6.2,4800,71040.0,74720.0,63440.0,72035.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38777BANGALORE AGENT 1PROD E,2006-03,BANGALORE,CPMNT,PROD E,25920,2400,40800,20354,6.2,17280,91200.0,62720.0,58800.0,70112.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38808BANGALORE AGENT 1PROD E,2006-04,BANGALORE,CPMNT,PROD E,69120,34560,48960,65676,6.2,14400,25920.0,62080.0,62960.0,72072.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38838BANGALORE AGENT 1PROD E,2006-05,BANGALORE,CPMNT,PROD E,41760,0,48000,53962,6.2,6240,69120.0,45600.0,60160.0,69280.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38869BANGALORE AGENT 1PROD E,2006-06,BANGALORE,CPMNT,PROD E,40320,960,42240,60637,6.2,2880,41760.0,50400.0,56560.0,60800.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38899BANGALORE AGENT 1PROD E,2006-07,BANGALORE,CPMNT,PROD E,50400,2880,72480,53417,6.2,24960,40320.0,44160.0,53120.0,57480.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38930BANGALORE AGENT 1PROD E,2006-08,BANGALORE,CPMNT,PROD E,28800,24960,20160,43571,6.2,16320,50400.0,39840.0,42720.0,53080.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38961BANGALORE AGENT 1PROD E,2006-09,BANGALORE,CPMNT,PROD E,60480,32640,72720,96584,6.2,44880,28800.0,46560.0,48480.0,53640.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38991BANGALORE AGENT 1PROD E,2006-10,BANGALORE,CPMNT,PROD E,36960,22440,44160,40154,6.2,29640,60480.0,42080.0,43120.0,53040.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39022BANGALORE AGENT 1PROD E,2006-11,BANGALORE,CPMNT,PROD E,34080,29640,14400,41291,6.2,9960,36960.0,43840.0,41840.0,51000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39052BANGALORE AGENT 1PROD E,2006-12,BANGALORE,CPMNT,PROD E,38040,9960,40800,41235,6.2,12720,34080.0,36360.0,41460.0,49010.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38749BANGALORE AGENT 2PROD E,2006-02,BANGALORE,CPMNT,PROD E,4320,0,7680,16195,8.419263456090652,3360,38040.0,25480.0,33780.0,43450.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38777BANGALORE AGENT 2PROD E,2006-03,BANGALORE,CPMNT,PROD E,3360,3360,16800,5651,8.419263456090652,16800,4320.0,15240.0,29540.0,36130.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38808BANGALORE AGENT 2PROD E,2006-04,BANGALORE,CPMNT,PROD E,16800,16800,7200,15859,8.419263456090652,7200,3360.0,8160.0,22260.0,35370.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38838BANGALORE AGENT 2PROD E,2006-05,BANGALORE,CPMNT,PROD E,13440,7200,15360,15628,8.419263456090652,9120,16800.0,11200.0,18340.0,30730.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38869BANGALORE AGENT 2PROD E,2006-06,BANGALORE,CPMNT,PROD E,14400,9120,10080,877,8.419263456090652,4800,13440.0,14880.0,15060.0,28450.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38899BANGALORE AGENT 2PROD E,2006-07,BANGALORE,CPMNT,PROD E,8640,4800,9600,718,8.419263456090652,5760,14400.0,12160.0,10160.0,25810.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38930BANGALORE AGENT 2PROD E,2006-08,BANGALORE,CPMNT,PROD E,12000,5760,17760,14880,6.2,11520,8640.0,11680.0,11440.0,22610.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38961BANGALORE AGENT 2PROD E,2006-09,BANGALORE,CPMNT,PROD E,13920,11520,36000,40030,6.2,33600,12000.0,11520.0,13200.0,21370.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38991BANGALORE AGENT 2PROD E,2006-10,BANGALORE,CPMNT,PROD E,11040,33600,0,19641,8.419263456090652,22560,13920.0,12320.0,12240.0,17250.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39022BANGALORE AGENT 2PROD E,2006-11,BANGALORE,CPMNT,PROD E,9120,22560,0,13758,6.2,13440,11040.0,11360.0,11520.0,14930.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39052BANGALORE AGENT 2PROD E,2006-12,BANGALORE,CPMNT,PROD E,12240,13440,9600,11982,6.2,10800,9120.0,10800.0,11160.0,13110.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37987CALCUTTA AGENT 2PROD E,2004-01,CALCUTTA,CPMNT,PROD E,52076,8796,74960,42680,8.419263456090652,31680,12240.0,24478.666666666668,18399.333333333332,14279.666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38018CALCUTTA AGENT 2PROD E,2004-02,CALCUTTA,CPMNT,PROD E,41820,31680,22080,37555,8.419263456090652,11940,52076.0,35378.666666666664,23369.333333333332,17404.666666666668,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38047CALCUTTA AGENT 2PROD E,2004-03,CALCUTTA,CPMNT,PROD E,54508,11940,60960,41170,8.419263456090652,18392,41820.0,49468.0,30134.0,21667.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38078CALCUTTA AGENT 2PROD E,2004-04,CALCUTTA,CPMNT,PROD E,36017,18317,49920,105762,6.15,32220,54508.0,44115.0,34296.833333333336,23268.416666666668,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38108CALCUTTA AGENT 2PROD E,2004-05,CALCUTTA,CPMNT,PROD E,59360,32220,37920,89410,6.15,10780,36017.0,49961.666666666664,42670.166666666664,27095.083333333332,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38139CALCUTTA AGENT 2PROD E,2004-06,CALCUTTA,CPMNT,PROD E,55560,10780,54960,113794,7.15,10180,59360.0,50312.333333333336,49890.166666666664,30525.083333333332,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38169CALCUTTA AGENT 2PROD E,2004-07,CALCUTTA,CPMNT,PROD E,79616,10180,81120,105480,6.15,11684,55560.0,64845.333333333336,54480.166666666664,36439.75,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38200CALCUTTA AGENT 2PROD E,2004-08,CALCUTTA,CPMNT,PROD E,58184,11684,58560,104809,6.2,12060,79616.0,64453.333333333336,57207.5,40288.416666666664,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38231CALCUTTA AGENT 2PROD E,2004-09,CALCUTTA,CPMNT,PROD E,47244,12060,52800,49443,6.2,17616,58184.0,61681.333333333336,55996.833333333336,43065.416666666664,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38261CALCUTTA AGENT 2PROD E,2004-10,CALCUTTA,CPMNT,PROD E,45380,17616,37440,64000,6.2,9676,47244.0,50269.333333333336,57557.333333333336,45927.083333333336,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38292CALCUTTA AGENT 2PROD E,2004-11,CALCUTTA,CPMNT,PROD E,164112,19352,174720,124370,6.2,29960,45380.0,85578.66666666667,75016.0,58843.083333333336,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38322CALCUTTA AGENT 2PROD E,2004-12,CALCUTTA,CPMNT,PROD E,53856,14980,38880,52000,6.2,4,164112.0,87782.66666666667,74732.0,62311.083333333336,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38353CALCUTTA AGENT 2PROD E,2005-01,CALCUTTA,CPMNT,PROD E,56710,4,76950,55860,6.2,20244,53856.0,91559.33333333333,70914.33333333333,62697.25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38384CALCUTTA AGENT 2PROD E,2005-02,CALCUTTA,CPMNT,PROD E,43588,20244,43200,52250,6.2,19856,56710.0,51384.666666666664,68481.66666666667,62844.583333333336,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38412CALCUTTA AGENT 2PROD E,2005-03,CALCUTTA,CPMNT,PROD E,73916,19856,87296,46945,6.2,33236,43588.0,58071.333333333336,72927.0,64461.916666666664,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38443CALCUTTA AGENT 2PROD E,2005-04,CALCUTTA,CPMNT,PROD E,70628,33236,43671,49601,6.2,6279,73916.0,62710.666666666664,77135.0,67346.16666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38473CALCUTTA AGENT 2PROD E,2005-05,CALCUTTA,CPMNT,PROD E,45639,6279,39360,57090,6.2,0,70628.0,63394.333333333336,57389.5,66202.75,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38504CALCUTTA AGENT 2PROD E,2005-06,CALCUTTA,CPMNT,PROD E,89468,0,115680,72891,6.2,26212,45639.0,68578.33333333333,63324.833333333336,69028.41666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38534CALCUTTA AGENT 2PROD E,2005-07,CALCUTTA,CPMNT,PROD E,87649,26212,61920,73688,6.2,483,89468.0,74252.0,68481.33333333333,69697.83333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38565CALCUTTA AGENT 2PROD E,2005-08,CALCUTTA,CPMNT,PROD E,122726,6,224640,135128,6.2,101920,87649.0,99947.66666666667,81671.0,75076.33333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38596CALCUTTA AGENT 2PROD E,2005-09,CALCUTTA,CPMNT,PROD E,145952,20320,243840,144010,6.2,118208,122726.0,118775.66666666667,93677.0,83302.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38626CALCUTTA AGENT 2PROD E,2005-10,CALCUTTA,CPMNT,PROD E,203304,177312,91041,184446,6.2,65049,145952.0,157327.33333333334,115789.66666666667,96462.33333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38657CALCUTTA AGENT 2PROD E,2005-11,CALCUTTA,CPMNT,PROD E,76107,21683,62644,67880,6.2,8220,203304.0,141787.66666666666,120867.66666666667,89128.58333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38687CALCUTTA AGENT 2PROD E,2005-12,CALCUTTA,CPMNT,PROD E,172420,15960,187200,143000,6.2,30740,76107.0,150610.33333333334,134693.0,99008.91666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38718CALCUTTA AGENT 2PROD E,2006-01,CALCUTTA,CPMNT,PROD E,68572,15370,53280,62000,6.2,78,172420.0,105699.66666666667,131513.5,99997.41666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38749CALCUTTA AGENT 2PROD E,2006-02,CALCUTTA,CPMNT,PROD E,135148,156,168000,131760,6.2,33008,68572.0,125380.0,133583.83333333334,107627.41666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38777CALCUTTA AGENT 2PROD E,2006-03,CALCUTTA,CPMNT,PROD E,52044,16504,64168,31866,6.2,28628,135148.0,85254.66666666667,117932.5,105804.75,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38808CALCUTTA AGENT 2PROD E,2006-04,CALCUTTA,CPMNT,PROD E,195448,9296,216000,100574,6.2,29848,52044.0,127546.66666666667,116623.16666666667,116206.41666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38838CALCUTTA AGENT 2PROD E,2006-05,CALCUTTA,CPMNT,PROD E,70112,14924,105600,77990,6.2,50412,195448.0,105868.0,115624.0,118245.83333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38869CALCUTTA AGENT 2PROD E,2006-06,CALCUTTA,CPMNT,PROD E,96766,12,119040,92370,6.2,22286,70112.0,120775.33333333333,103015.0,118854.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38899CALCUTTA AGENT 2PROD E,2006-07,CALCUTTA,CPMNT,PROD E,68586,686,93720,66702,6.2,25820,96766.0,78488.0,103017.33333333333,117265.41666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38930CALCUTTA AGENT 2PROD E,2006-08,CALCUTTA,CPMNT,PROD E,100462,25820,115440,88507,6.2,40798,68586.0,88604.66666666667,97236.33333333333,115410.08333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38961CALCUTTA AGENT 2PROD E,2006-09,CALCUTTA,CPMNT,PROD E,75096,17702,84870,85895,6.71,27476,100462.0,81381.33333333333,101078.33333333333,109505.41666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38991CALCUTTA AGENT 2PROD E,2006-10,CALCUTTA,CPMNT,PROD E,70692,26606,74674,90535,6.71,30588,75096.0,82083.33333333333,80285.66666666667,98454.41666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39022CALCUTTA AGENT 2PROD E,2006-11,CALCUTTA,CPMNT,PROD E,71118,30588,93654,109062,6.71,53124,70692.0,72302.0,80453.33333333333,98038.66666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39052CALCUTTA AGENT 2PROD E,2006-12,CALCUTTA,CPMNT,PROD E,60224,53124,108960,85397,6.71,101860,71118.0,67344.66666666667,74363.0,88689.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37987CALCUTTA AGENT 3PROD E,2004-01,CALCUTTA,CPMNT,PROD E,26880,14880,12000,27037,8.419263456090652,0,60224.0,52740.666666666664,67412.0,85214.66666666667,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38018CALCUTTA AGENT 3PROD E,2004-02,CALCUTTA,CPMNT,PROD E,16880,0,44160,23790,6.15,27280,26880.0,34661.333333333336,53481.666666666664,75359.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38047CALCUTTA AGENT 3PROD E,2004-03,CALCUTTA,CPMNT,PROD E,71520,0,91200,63138,8.419263456090652,19680,16880.0,38426.666666666664,52885.666666666664,76982.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38078CALCUTTA AGENT 3PROD E,2004-04,CALCUTTA,CPMNT,PROD E,44640,19680,24960,148972,7.15,0,71520.0,44346.666666666664,48543.666666666664,64414.666666666664,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38108CALCUTTA AGENT 3PROD E,2004-05,CALCUTTA,CPMNT,PROD E,64320,0,96000,126664,6.15,31680,44640.0,60160.0,47410.666666666664,63932.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38139CALCUTTA AGENT 3PROD E,2004-06,CALCUTTA,CPMNT,PROD E,33120,15840,17280,59824,7.15,0,64320.0,47360.0,42893.333333333336,58628.166666666664,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38169CALCUTTA AGENT 3PROD E,2004-07,CALCUTTA,CPMNT,PROD E,52320,0,77760,106832,7.15,25440,33120.0,49920.0,47133.333333333336,57272.666666666664,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38200CALCUTTA AGENT 3PROD E,2004-08,CALCUTTA,CPMNT,PROD E,32400,12720,22920,65991,6.2,3240,52320.0,39280.0,49720.0,51600.833333333336,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38231CALCUTTA AGENT 3PROD E,2004-09,CALCUTTA,CPMNT,PROD E,24984,3240,43680,28915,6.2,21936,32400.0,36568.0,41964.0,47424.833333333336,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38261CALCUTTA AGENT 3PROD E,2004-10,CALCUTTA,CPMNT,PROD E,22008,21936,37440,41124,6.2,37368,24984.0,26464.0,38192.0,43367.833333333336,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38292CALCUTTA AGENT 3PROD E,2004-11,CALCUTTA,CPMNT,PROD E,23400,37368,10080,28432,6.2,24048,22008.0,23464.0,31372.0,39391.333333333336,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38322CALCUTTA AGENT 3PROD E,2004-12,CALCUTTA,CPMNT,PROD E,53088,48096,26880,49208,6.2,21888,23400.0,32832.0,34700.0,38796.666666666664,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38353CALCUTTA AGENT 3PROD E,2005-01,CALCUTTA,CPMNT,PROD E,55872,21888,67200,46692,6.2,33216,53088.0,44120.0,35292.0,41212.666666666664,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38384CALCUTTA AGENT 3PROD E,2005-02,CALCUTTA,CPMNT,PROD E,22656,16608,10080,20900,6.2,4032,55872.0,43872.0,33668.0,41694.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38412CALCUTTA AGENT 3PROD E,2005-03,CALCUTTA,CPMNT,PROD E,18013,4032,16801,18473,6.2,2820,22656.0,32180.333333333332,32506.166666666668,37235.083333333336,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38443CALCUTTA AGENT 3PROD E,2005-04,CALCUTTA,CPMNT,PROD E,21540,2820,32160,23039,6.2,13440,18013.0,20736.333333333332,32428.166666666668,35310.083333333336,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38473CALCUTTA AGENT 3PROD E,2005-05,CALCUTTA,CPMNT,PROD E,26760,13440,25920,26326,6.2,12600,21540.0,22104.333333333332,32988.166666666664,32180.083333333332,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38504CALCUTTA AGENT 3PROD E,2005-06,CALCUTTA,CPMNT,PROD E,80360,25200,55680,30000,6.2,520,26760.0,42886.666666666664,37533.5,36116.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38534CALCUTTA AGENT 3PROD E,2005-07,CALCUTTA,CPMNT,PROD E,28556,260,36480,34900,6.2,8184,80360.0,45225.333333333336,32980.833333333336,34136.416666666664,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38565CALCUTTA AGENT 3PROD E,2005-08,CALCUTTA,CPMNT,PROD E,8184,8184,0,12464,6.2,0,28556.0,39033.333333333336,30568.833333333332,32118.416666666668,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38596CALCUTTA AGENT 3PROD E,2005-09,CALCUTTA,CPMNT,PROD E,77352,0,111360,128580,6.2,34008,8184.0,38030.666666666664,40458.666666666664,36482.416666666664,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38626CALCUTTA AGENT 3PROD E,2005-10,CALCUTTA,CPMNT,PROD E,22800,16980,19200,11180,6.2,13380,77352.0,36112.0,40668.666666666664,36548.416666666664,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38657CALCUTTA AGENT 3PROD E,2005-11,CALCUTTA,CPMNT,PROD E,24580,13380,13120,17920,6.2,1920,22800.0,41577.333333333336,40305.333333333336,36646.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
