Key,Date,Locations,C&F Agent,Division,SKU,Sales,OpeningStock,Receipts,Forecast,SellingPrice
38322MUMBAI AGENT 3PROD C,Dec-04,MUMBAI BRANCH,MUMBAI AGENT 3,CPMNT,PROD C,48770,37200,46350,59237,17.75
38353MUMBAI AGENT 3PROD C,Jan-05,MUMBAI BRANCH,MUMBAI AGENT 3,CPMNT,PROD C,55650,34780,59400,43533,17.75
38384MUMBAI AGENT 3PROD C,Feb-05,MUMBAI BRANCH,MUMBAI AGENT 3,CPMNT,PROD C,53400,38530,30750,52835,17.75
38412MUMBAI AGENT 3PROD C,Mar-05,MUMBAI BRANCH,MUMBAI AGENT 3,CPMNT,PROD C,52800,14380,102000,57278,17.75
38443MUMBAI AGENT 3PROD C,Apr-05,MUMBAI BRANCH,MUMBAI AGENT 3,CPMNT,PROD C,84300,63580,141000,136406,17.75
38473MUMBAI AGENT 3PROD C,May-05,MUMBAI BRANCH,MUMBAI AGENT 3,CPMNT,PROD C,99900,120280,26100,163654,17.75
38504MUMBAI AGENT 3PROD C,Jun-05,MUMBAI BRANCH,MUMBAI AGENT 3,CPMNT,PROD C,141750,46480,146100,146085,17.75
38534MUMBAI AGENT 3PROD C,Jul-05,MUMBAI BRANCH,MUMBAI AGENT 3,CPMNT,PROD C,95100,47080,66071,82460,17.75
38565MUMBAI AGENT 3PROD C,Aug-05,MUMBAI BRANCH,MUMBAI AGENT 3,CPMNT,PROD C,78750,2831,113250,81689,17.75
38596MUMBAI AGENT 3PROD C,Sep-05,MUMBAI BRANCH,MUMBAI AGENT 3,CPMNT,PROD C,65400,7331,92644,70185,17.75
38626MUMBAI AGENT 3PROD C,Oct-05,MUMBAI BRANCH,MUMBAI AGENT 3,CPMNT,PROD C,68260,28781,61050,71326,17.75
38657MUMBAI AGENT 3PROD C,Nov-05,MUMBAI BRANCH,MUMBAI AGENT 3,CPMNT,PROD C,66000,6571,109200,72206,17.75
38687MUMBAI AGENT 3PROD C,Dec-05,MUMBAI BRANCH,MUMBAI AGENT 3,CPMNT,PROD C,69750,24450,106650,68658,17.75
38718MUMBAI AGENT 3PROD C,Jan-06,MUMBAI BRANCH,MUMBAI AGENT 3,CPMNT,PROD C,72910,61180,100800,52036,17.75
38749MUMBAI AGENT 3PROD C,Feb-06,MUMBAI BRANCH,MUMBAI AGENT 3,CPMNT,PROD C,50270,49170,80250,53786,17.75
38777MUMBAI AGENT 3PROD C,Mar-06,MUMBAI BRANCH,MUMBAI AGENT 3,CPMNT,PROD C,49350,41200,93600,57531,17.75
38808MUMBAI AGENT 3PROD C,Apr-06,MUMBAI BRANCH,MUMBAI AGENT 3,CPMNT,PROD C,100050,38950,132450,80724,17.75
38838MUMBAI AGENT 3PROD C,May-06,MUMBAI BRANCH,MUMBAI AGENT 3,CPMNT,PROD C,114770,42550,113100,103817,18.82
38869MUMBAI AGENT 3PROD C,Jun-06,MUMBAI BRANCH,MUMBAI AGENT 3,CPMNT,PROD C,149250,19430,152250,161350,18.82
38899MUMBAI AGENT 3PROD C,Jul-06,MUMBAI BRANCH,MUMBAI AGENT 3,CPMNT,PROD C,79350,22430,72000,62921,17.75
38930MUMBAI AGENT 3PROD C,Aug-06,MUMBAI BRANCH,MUMBAI AGENT 3,CPMNT,PROD C,52200,12080,83780,64703,
38961MUMBAI AGENT 3PROD C,Sep-06,MUMBAI BRANCH,MUMBAI AGENT 3,CPMNT,PROD C,39850,19730,28800,61289,
38991MUMBAI AGENT 3PROD C,Oct-06,MUMBAI BRANCH,MUMBAI AGENT 3,CPMNT,PROD C,52500,8680,85200,55903,
39022MUMBAI AGENT 3PROD C,Nov-06,MUMBAI BRANCH,MUMBAI AGENT 3,CPMNT,PROD C,47100,33280,43650,51578,
39052MUMBAI AGENT 3PROD C,Dec-06,MUMBAI BRANCH,MUMBAI AGENT 3,CPMNT,PROD C,46650,12580,105150,54048,
37987MUMBAI AGENT 4PROD C,Jan-04,MUMBAI BRANCH,MUMBAI AGENT 4,CPMNT,PROD C,21600,67382,20400,42000,
38018MUMBAI AGENT 4PROD C,Feb-04,MUMBAI BRANCH,MUMBAI AGENT 4,CPMNT,PROD C,11850,33091,3750,14808,17.6
38047MUMBAI AGENT 4PROD C,Mar-04,MUMBAI BRANCH,MUMBAI AGENT 4,CPMNT,PROD C,23400,43982,0,23658,17.6
38078MUMBAI AGENT 4PROD C,Apr-04,MUMBAI BRANCH,MUMBAI AGENT 4,CPMNT,PROD C,63900,8582,66900,41160,17.6
38108MUMBAI AGENT 4PROD C,May-04,MUMBAI BRANCH,MUMBAI AGENT 4,CPMNT,PROD C,89470,11582,95400,188000,17.6
38139MUMBAI AGENT 4PROD C,Jun-04,MUMBAI BRANCH,MUMBAI AGENT 4,CPMNT,PROD C,59950,8756,79500,136000,17.6
38169MUMBAI AGENT 4PROD C,Jul-04,MUMBAI BRANCH,MUMBAI AGENT 4,CPMNT,PROD C,20400,56550,22500,111424,17.6
38200MUMBAI AGENT 4PROD C,Aug-04,MUMBAI BRANCH,MUMBAI AGENT 4,CPMNT,PROD C,11400,58650,25500,126296,17.75
38231MUMBAI AGENT 4PROD C,Sep-04,MUMBAI BRANCH,MUMBAI AGENT 4,CPMNT,PROD C,24900,72750,52500,46522,18.28
38261MUMBAI AGENT 4PROD C,Oct-04,MUMBAI BRANCH,MUMBAI AGENT 4,CPMNT,PROD C,12800,50175,7500,9163,17.75
38292MUMBAI AGENT 4PROD C,Nov-04,MUMBAI BRANCH,MUMBAI AGENT 4,CPMNT,PROD C,28460,89750,6000,27474,17.75
38322MUMBAI AGENT 4PROD C,Dec-04,MUMBAI BRANCH,MUMBAI AGENT 4,CPMNT,PROD C,9450,33645,7500,8144,18.28
38353MUMBAI AGENT 4PROD C,Jan-05,MUMBAI BRANCH,MUMBAI AGENT 4,CPMNT,PROD C,24110,63390,84390,1676,18.28
38384MUMBAI AGENT 4PROD C,Feb-05,MUMBAI BRANCH,MUMBAI AGENT 4,CPMNT,PROD C,11380,30135,0,8618,17.75
38412MUMBAI AGENT 4PROD C,Mar-05,MUMBAI BRANCH,MUMBAI AGENT 4,CPMNT,PROD C,16800,37510,24000,18686,18.28
38443MUMBAI AGENT 4PROD C,Apr-05,MUMBAI BRANCH,MUMBAI AGENT 4,CPMNT,PROD C,38980,44570,105000,65236,18.28
38473MUMBAI AGENT 4PROD C,May-05,MUMBAI BRANCH,MUMBAI AGENT 4,CPMNT,PROD C,39330,110590,45000,85486,18.28
38504MUMBAI AGENT 4PROD C,Jun-05,MUMBAI BRANCH,MUMBAI AGENT 4,CPMNT,PROD C,51760,116260,0,65658,18.28
38534MUMBAI AGENT 4PROD C,Jul-05,MUMBAI BRANCH,MUMBAI AGENT 4,CPMNT,PROD C,39180,64500,15300,43104,18.28
38565MUMBAI AGENT 4PROD C,Aug-05,MUMBAI BRANCH,MUMBAI AGENT 4,CPMNT,PROD C,21720,40620,33600,30078,18.28
38596MUMBAI AGENT 4PROD C,Sep-05,MUMBAI BRANCH,MUMBAI AGENT 4,CPMNT,PROD C,11050,26250,11700,29818,18.28
38626MUMBAI AGENT 4PROD C,Oct-05,MUMBAI BRANCH,MUMBAI AGENT 4,CPMNT,PROD C,15680,53800,15000,36372,18.28
